"year","indicator","values","trend_type","labels","yAxisLabels","min","values_temp","values_all_else"
1975,"x10_tropical_forest_tropical_forset_loss_percent",20.8804192634724,"Earth System Trends","Tropical Forest Loss","% loss area",NA,20.8804192634724,20.8804192634724
1976,"x10_tropical_forest_tropical_forset_loss_percent",21.051671301325,"Earth System Trends","Tropical Forest Loss","% loss area",NA,21.051671301325,21.051671301325
1977,"x10_tropical_forest_tropical_forset_loss_percent",21.2046909782251,"Earth System Trends","Tropical Forest Loss","% loss area",NA,21.2046909782251,21.2046909782251
1978,"x10_tropical_forest_tropical_forset_loss_percent",21.3732094698179,"Earth System Trends","Tropical Forest Loss","% loss area",NA,21.3732094698179,21.3732094698179
1979,"x10_tropical_forest_tropical_forset_loss_percent",21.5249436979915,"Earth System Trends","Tropical Forest Loss","% loss area",NA,21.5249436979915,21.5249436979915
1980,"x10_tropical_forest_tropical_forset_loss_percent",21.6519229757276,"Earth System Trends","Tropical Forest Loss","% loss area",NA,21.6519229757276,21.6519229757276
1981,"x10_tropical_forest_tropical_forset_loss_percent",21.7787314038767,"Earth System Trends","Tropical Forest Loss","% loss area",NA,21.7787314038767,21.7787314038767
1982,"x10_tropical_forest_tropical_forset_loss_percent",21.8963252186221,"Earth System Trends","Tropical Forest Loss","% loss area",NA,21.8963252186221,21.8963252186221
1983,"x10_tropical_forest_tropical_forset_loss_percent",22.0169438487162,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.0169438487162,22.0169438487162
1984,"x10_tropical_forest_tropical_forset_loss_percent",22.1262246174365,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.1262246174365,22.1262246174365
1985,"x10_tropical_forest_tropical_forset_loss_percent",22.3154135525009,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.3154135525009,22.3154135525009
1986,"x10_tropical_forest_tropical_forset_loss_percent",22.4896378075949,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.4896378075949,22.4896378075949
1987,"x10_tropical_forest_tropical_forset_loss_percent",22.674667721708,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.674667721708,22.674667721708
1988,"x10_tropical_forest_tropical_forset_loss_percent",22.8296586493593,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.8296586493593,22.8296586493593
1989,"x10_tropical_forest_tropical_forset_loss_percent",22.8949471812022,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.8949471812022,22.8949471812022
1990,"x10_tropical_forest_tropical_forset_loss_percent",23.0004037941616,"Earth System Trends","Tropical Forest Loss","% loss area",NA,23.0004037941616,23.0004037941616
1991,"x10_tropical_forest_tropical_forset_loss_percent",22.9520476582213,"Earth System Trends","Tropical Forest Loss","% loss area",NA,22.9520476582213,22.9520476582213
1992,"x10_tropical_forest_tropical_forset_loss_percent",23.1887472005117,"Earth System Trends","Tropical Forest Loss","% loss area",NA,23.1887472005117,23.1887472005117
1993,"x10_tropical_forest_tropical_forset_loss_percent",23.4619239072702,"Earth System Trends","Tropical Forest Loss","% loss area",NA,23.4619239072702,23.4619239072702
1994,"x10_tropical_forest_tropical_forset_loss_percent",23.7351005668978,"Earth System Trends","Tropical Forest Loss","% loss area",NA,23.7351005668978,23.7351005668978
1995,"x10_tropical_forest_tropical_forset_loss_percent",24.0082772265254,"Earth System Trends","Tropical Forest Loss","% loss area",NA,24.0082772265254,24.0082772265254
1996,"x10_tropical_forest_tropical_forset_loss_percent",24.281453886153,"Earth System Trends","Tropical Forest Loss","% loss area",NA,24.281453886153,24.281453886153
1997,"x10_tropical_forest_tropical_forset_loss_percent",24.5546304986496,"Earth System Trends","Tropical Forest Loss","% loss area",NA,24.5546304986496,24.5546304986496
1998,"x10_tropical_forest_tropical_forset_loss_percent",24.8278072054081,"Earth System Trends","Tropical Forest Loss","% loss area",NA,24.8278072054081,24.8278072054081
1999,"x10_tropical_forest_tropical_forset_loss_percent",25.1009838650357,"Earth System Trends","Tropical Forest Loss","% loss area",NA,25.1009838650357,25.1009838650357
2000,"x10_tropical_forest_tropical_forset_loss_percent",25.3741605246633,"Earth System Trends","Tropical Forest Loss","% loss area",NA,25.3741605246633,25.3741605246633
2001,"x10_tropical_forest_tropical_forset_loss_percent",25.5968022330253,"Earth System Trends","Tropical Forest Loss","% loss area",NA,25.5968022330253,25.5968022330253
2002,"x10_tropical_forest_tropical_forset_loss_percent",25.8194438942564,"Earth System Trends","Tropical Forest Loss","% loss area",NA,25.8194438942564,25.8194438942564
2003,"x10_tropical_forest_tropical_forset_loss_percent",26.0420856497493,"Earth System Trends","Tropical Forest Loss","% loss area",NA,26.0420856497493,26.0420856497493
2004,"x10_tropical_forest_tropical_forset_loss_percent",26.2647273109804,"Earth System Trends","Tropical Forest Loss","% loss area",NA,26.2647273109804,26.2647273109804
2005,"x10_tropical_forest_tropical_forset_loss_percent",26.4873690193425,"Earth System Trends","Tropical Forest Loss","% loss area",NA,26.4873690193425,26.4873690193425
2006,"x10_tropical_forest_tropical_forset_loss_percent",26.7100107277045,"Earth System Trends","Tropical Forest Loss","% loss area",NA,26.7100107277045,26.7100107277045
2007,"x10_tropical_forest_tropical_forset_loss_percent",26.9326523418047,"Earth System Trends","Tropical Forest Loss","% loss area",NA,26.9326523418047,26.9326523418047
2008,"x10_tropical_forest_tropical_forset_loss_percent",27.1552940972976,"Earth System Trends","Tropical Forest Loss","% loss area",NA,27.1552940972976,27.1552940972976
2009,"x10_tropical_forest_tropical_forset_loss_percent",27.3779357113978,"Earth System Trends","Tropical Forest Loss","% loss area",NA,27.3779357113978,27.3779357113978
2010,"x10_tropical_forest_tropical_forset_loss_percent",27.6005774668907,"Earth System Trends","Tropical Forest Loss","% loss area",NA,27.6005774668907,27.6005774668907
1750,"x11_dom_land_domesticated_land_percent",8.02612612402057,"Earth System Trends","Domesticated Land","% of total land area",NA,8.02612612402057,8.02612612402057
1751,"x11_dom_land_domesticated_land_percent",8.07216708694214,"Earth System Trends","Domesticated Land","% of total land area",NA,8.07216708694214,8.07216708694214
1752,"x11_dom_land_domesticated_land_percent",8.11833457120312,"Earth System Trends","Domesticated Land","% of total land area",NA,8.11833457120312,8.11833457120312
1753,"x11_dom_land_domesticated_land_percent",8.16452443099018,"Earth System Trends","Domesticated Land","% of total land area",NA,8.16452443099018,8.16452443099018
1754,"x11_dom_land_domesticated_land_percent",8.21079570091048,"Earth System Trends","Domesticated Land","% of total land area",NA,8.21079570091048,8.21079570091048
1755,"x11_dom_land_domesticated_land_percent",8.25713270277006,"Earth System Trends","Domesticated Land","% of total land area",NA,8.25713270277006,8.25713270277006
1756,"x11_dom_land_domesticated_land_percent",8.30329849354089,"Earth System Trends","Domesticated Land","% of total land area",NA,8.30329849354089,8.30329849354089
1757,"x11_dom_land_domesticated_land_percent",8.34967555678757,"Earth System Trends","Domesticated Land","% of total land area",NA,8.34967555678757,8.34967555678757
1758,"x11_dom_land_domesticated_land_percent",8.39585794529452,"Earth System Trends","Domesticated Land","% of total land area",NA,8.39585794529452,8.39585794529452
1759,"x11_dom_land_domesticated_land_percent",8.44207447180444,"Earth System Trends","Domesticated Land","% of total land area",NA,8.44207447180444,8.44207447180444
1760,"x11_dom_land_domesticated_land_percent",8.4883836191992,"Earth System Trends","Domesticated Land","% of total land area",NA,8.4883836191992,8.4883836191992
1761,"x11_dom_land_domesticated_land_percent",8.53622558208456,"Earth System Trends","Domesticated Land","% of total land area",NA,8.53622558208456,8.53622558208456
1762,"x11_dom_land_domesticated_land_percent",8.58362176625277,"Earth System Trends","Domesticated Land","% of total land area",NA,8.58362176625277,8.58362176625277
1763,"x11_dom_land_domesticated_land_percent",8.63144113905221,"Earth System Trends","Domesticated Land","% of total land area",NA,8.63144113905221,8.63144113905221
1764,"x11_dom_land_domesticated_land_percent",8.6789938522859,"Earth System Trends","Domesticated Land","% of total land area",NA,8.6789938522859,8.6789938522859
1765,"x11_dom_land_domesticated_land_percent",8.7265787265069,"Earth System Trends","Domesticated Land","% of total land area",NA,8.7265787265069,8.7265787265069
1766,"x11_dom_land_domesticated_land_percent",8.77422761618846,"Earth System Trends","Domesticated Land","% of total land area",NA,8.77422761618846,8.77422761618846
1767,"x11_dom_land_domesticated_land_percent",8.82201232991104,"Earth System Trends","Domesticated Land","% of total land area",NA,8.82201232991104,8.82201232991104
1768,"x11_dom_land_domesticated_land_percent",8.86946567895066,"Earth System Trends","Domesticated Land","% of total land area",NA,8.86946567895066,8.86946567895066
1769,"x11_dom_land_domesticated_land_percent",8.91723430068531,"Earth System Trends","Domesticated Land","% of total land area",NA,8.91723430068531,8.91723430068531
1770,"x11_dom_land_domesticated_land_percent",8.96488132063114,"Earth System Trends","Domesticated Land","% of total land area",NA,8.96488132063114,8.96488132063114
1771,"x11_dom_land_domesticated_land_percent",9.01364311687247,"Earth System Trends","Domesticated Land","% of total land area",NA,9.01364311687247,9.01364311687247
1772,"x11_dom_land_domesticated_land_percent",9.06277428553968,"Earth System Trends","Domesticated Land","% of total land area",NA,9.06277428553968,9.06277428553968
1773,"x11_dom_land_domesticated_land_percent",9.11174841939322,"Earth System Trends","Domesticated Land","% of total land area",NA,9.11174841939322,9.11174841939322
1774,"x11_dom_land_domesticated_land_percent",9.16058132689552,"Earth System Trends","Domesticated Land","% of total land area",NA,9.16058132689552,9.16058132689552
1775,"x11_dom_land_domesticated_land_percent",9.20946497013691,"Earth System Trends","Domesticated Land","% of total land area",NA,9.20946497013691,9.20946497013691
1776,"x11_dom_land_domesticated_land_percent",9.25850122672672,"Earth System Trends","Domesticated Land","% of total land area",NA,9.25850122672672,9.25850122672672
1777,"x11_dom_land_domesticated_land_percent",9.30742007310743,"Earth System Trends","Domesticated Land","% of total land area",NA,9.30742007310743,9.30742007310743
1778,"x11_dom_land_domesticated_land_percent",9.35633219150462,"Earth System Trends","Domesticated Land","% of total land area",NA,9.35633219150462,9.35633219150462
1779,"x11_dom_land_domesticated_land_percent",9.40519798030226,"Earth System Trends","Domesticated Land","% of total land area",NA,9.40519798030226,9.40519798030226
1780,"x11_dom_land_domesticated_land_percent",9.45439812995775,"Earth System Trends","Domesticated Land","% of total land area",NA,9.45439812995775,9.45439812995775
1781,"x11_dom_land_domesticated_land_percent",9.50500340901102,"Earth System Trends","Domesticated Land","% of total land area",NA,9.50500340901102,9.50500340901102
1782,"x11_dom_land_domesticated_land_percent",9.55572786072921,"Earth System Trends","Domesticated Land","% of total land area",NA,9.55572786072921,9.55572786072921
1783,"x11_dom_land_domesticated_land_percent",9.60645896380241,"Earth System Trends","Domesticated Land","% of total land area",NA,9.60645896380241,9.60645896380241
1784,"x11_dom_land_domesticated_land_percent",9.6569263345191,"Earth System Trends","Domesticated Land","% of total land area",NA,9.6569263345191,9.6569263345191
1785,"x11_dom_land_domesticated_land_percent",9.70748644106338,"Earth System Trends","Domesticated Land","% of total land area",NA,9.70748644106338,9.70748644106338
1786,"x11_dom_land_domesticated_land_percent",9.7582439196711,"Earth System Trends","Domesticated Land","% of total land area",NA,9.7582439196711,9.7582439196711
1787,"x11_dom_land_domesticated_land_percent",9.80890280036989,"Earth System Trends","Domesticated Land","% of total land area",NA,9.80890280036989,9.80890280036989
1788,"x11_dom_land_domesticated_land_percent",9.85951966565447,"Earth System Trends","Domesticated Land","% of total land area",NA,9.85951966565447,9.85951966565447
1789,"x11_dom_land_domesticated_land_percent",9.91011774929028,"Earth System Trends","Domesticated Land","% of total land area",NA,9.91011774929028,9.91011774929028
1790,"x11_dom_land_domesticated_land_percent",9.96060404724991,"Earth System Trends","Domesticated Land","% of total land area",NA,9.96060404724991,9.96060404724991
1791,"x11_dom_land_domesticated_land_percent",10.014522544013,"Earth System Trends","Domesticated Land","% of total land area",NA,10.014522544013,10.014522544013
1792,"x11_dom_land_domesticated_land_percent",10.0685362287162,"Earth System Trends","Domesticated Land","% of total land area",NA,10.0685362287162,10.0685362287162
1793,"x11_dom_land_domesticated_land_percent",10.1221728168393,"Earth System Trends","Domesticated Land","% of total land area",NA,10.1221728168393,10.1221728168393
1794,"x11_dom_land_domesticated_land_percent",10.1760949611197,"Earth System Trends","Domesticated Land","% of total land area",NA,10.1760949611197,10.1760949611197
1795,"x11_dom_land_domesticated_land_percent",10.2302303165773,"Earth System Trends","Domesticated Land","% of total land area",NA,10.2302303165773,10.2302303165773
1796,"x11_dom_land_domesticated_land_percent",10.2843436566629,"Earth System Trends","Domesticated Land","% of total land area",NA,10.2843436566629,10.2843436566629
1797,"x11_dom_land_domesticated_land_percent",10.3385189432392,"Earth System Trends","Domesticated Land","% of total land area",NA,10.3385189432392,10.3385189432392
1798,"x11_dom_land_domesticated_land_percent",10.3927376475314,"Earth System Trends","Domesticated Land","% of total land area",NA,10.3927376475314,10.3927376475314
1799,"x11_dom_land_domesticated_land_percent",10.4469605893806,"Earth System Trends","Domesticated Land","% of total land area",NA,10.4469605893806,10.4469605893806
1800,"x11_dom_land_domesticated_land_percent",10.5012255083296,"Earth System Trends","Domesticated Land","% of total land area",NA,10.5012255083296,10.5012255083296
1801,"x11_dom_land_domesticated_land_percent",10.5585930315179,"Earth System Trends","Domesticated Land","% of total land area",NA,10.5585930315179,10.5585930315179
1802,"x11_dom_land_domesticated_land_percent",10.6160759878996,"Earth System Trends","Domesticated Land","% of total land area",NA,10.6160759878996,10.6160759878996
1803,"x11_dom_land_domesticated_land_percent",10.6732345527931,"Earth System Trends","Domesticated Land","% of total land area",NA,10.6732345527931,10.6732345527931
1804,"x11_dom_land_domesticated_land_percent",10.7305920146575,"Earth System Trends","Domesticated Land","% of total land area",NA,10.7305920146575,10.7305920146575
1805,"x11_dom_land_domesticated_land_percent",10.7884494775755,"Earth System Trends","Domesticated Land","% of total land area",NA,10.7884494775755,10.7884494775755
1806,"x11_dom_land_domesticated_land_percent",10.8456683107953,"Earth System Trends","Domesticated Land","% of total land area",NA,10.8456683107953,10.8456683107953
